trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN005036F1601610022,22:04:00,22:04:00,StopPoint:OCETGV INOUI-87773002,6,"",0,0,
OCESN005036F1501510023,17:01:00,17:01:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005036F1501510023,17:56:00,18:00:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005036F1501510023,18:09:00,18:12:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005036F1501510023,20:00:00,20:10:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005036F1501510023,20:47:00,20:52:00,StopPoint:OCETGV INOUI-87763029,4,"",0,0,
OCESN005036F1501510023,21:35:00,21:38:00,StopPoint:OCETGV INOUI-87775007,5,"",0,0,
OCESN005036F1501510023,22:04:00,22:04:00,StopPoint:OCETGV INOUI-87773002,6,"",0,0,
OCESN005036F0900910016,17:01:00,17:01:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005036F0900910016,17:56:00,18:00:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005036F0900910016,18:10:00,18:13:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005036F0900910016,20:00:00,20:10:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005036F0900910016,20:47:00,20:52:00,StopPoint:OCETGV INOUI-87763029,4,"",0,0,
OCESN005036F0900910016,21:35:00,21:38:00,StopPoint:OCETGV INOUI-87775007,5,"",0,0,
OCESN005036F0900910016,22:04:00,22:04:00,StopPoint:OCETGV INOUI-87773002,6,"",0,0,
OCESN005036F1401410015,17:01:00,17:01:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005036F1401410015,17:56:00,18:00:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005036F1401410015,18:10:00,18:13:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005036F1401410015,20:00:00,20:10:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005036F1401410015,20:47:00,20:52:00,StopPoint:OCETGV INOUI-87763029,4,"",0,0,
OCESN005036F1401410015,21:38:00,21:41:00,StopPoint:OCETGV INOUI-87775007,5,"",0,0,
OCESN005036F1401410015,22:05:00,22:05:00,StopPoint:OCETGV INOUI-87773002,6,"",0,0,
OCESN005120F0400430554,15:59:00,15:59:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005120F0400430554,16:54:00,16:59:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005120F0400430554,17:08:00,17:12:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005120F0400430554,19:00:00,19:10:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005120F0400430554,19:47:00,19:52:00,StopPoint:OCETGV INOUI-87763029,4,"",0,0,
OCESN005120F0400430554,20:29:00,20:32:00,StopPoint:OCETGV INOUI-87703975,5,"",0,0,
OCESN005120F0400430554,20:53:00,20:53:00,StopPoint:OCETGV INOUI-87688887,6,"",0,0,
OCESN005026F0700712311,11:00:00,11:00:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005026F0700712311,11:55:00,12:00:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005026F0700712311,12:09:00,12:13:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005026F0700712311,14:00:00,14:10:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005026F0700712311,14:44:00,14:47:00,StopPoint:OCETGV INOUI-87763029,4,"",0,0,
OCESN005026F0700712311,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87703975,5,"",0,0,
OCESN005026F0700712311,15:47:00,15:47:00,StopPoint:OCETGV INOUI-87688887,6,"",0,0,
OCESN005026F0500512310,11:01:00,11:01:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005026F0500512310,11:57:00,12:02:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005026F0500512310,12:11:00,12:15:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005026F0500512310,14:02:00,14:10:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005026F0500512310,14:44:00,14:47:00,StopPoint:OCETGV INOUI-87763029,4,"",0,0,
OCESN005026F0500512310,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87703975,5,"",0,0,
OCESN005026F0500512310,15:47:00,15:47:00,StopPoint:OCETGV INOUI-87688887,6,"",0,0,
OCESN005120F0100130551,16:02:00,16:02:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005120F0100130551,16:53:00,16:58:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005120F0100130551,17:07:00,17:11:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005120F0100130551,19:00:00,19:10:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005120F0100130551,19:47:00,19:52:00,StopPoint:OCETGV INOUI-87763029,4,"",0,0,
OCESN005120F0100130551,20:29:00,20:32:00,StopPoint:OCETGV INOUI-87703975,5,"",0,0,
OCESN005120F0100130551,20:53:00,20:53:00,StopPoint:OCETGV INOUI-87688887,6,"",0,0,
OCESN005120F0200230548,15:59:00,15:59:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005120F0200230548,16:54:00,16:59:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005120F0200230548,17:09:00,17:13:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005120F0200230548,19:00:00,19:10:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005120F0200230548,19:47:00,19:52:00,StopPoint:OCETGV INOUI-87763029,4,"",0,0,
OCESN005120F0200230548,20:29:00,20:32:00,StopPoint:OCETGV INOUI-87703975,5,"",0,0,
OCESN005120F0200230548,20:53:00,20:53:00,StopPoint:OCETGV INOUI-87688887,6,"",0,0,
OCESN005026F0100112301,11:03:00,11:03:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005026F0100112301,11:53:00,11:59:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005026F0100112301,12:08:00,12:12:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005026F0100112301,14:00:00,14:10:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005026F0100112301,14:48:00,14:53:00,StopPoint:OCETGV INOUI-87763029,4,"",0,0,
OCESN005026F0100112301,15:29:00,15:32:00,StopPoint:OCETGV INOUI-87703975,5,"",0,0,
OCESN005026F0100112301,15:53:00,15:53:00,StopPoint:OCETGV INOUI-87688887,6,"",0,0,
OCESN005120F0600630549,15:59:00,15:59:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005120F0600630549,16:53:00,16:58:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005120F0600630549,17:07:00,17:11:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005120F0600630549,19:00:00,19:10:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005120F0600630549,19:47:00,19:52:00,StopPoint:OCETGV INOUI-87763029,4,"",0,0,
OCESN005120F0600630549,20:29:00,20:32:00,StopPoint:OCETGV INOUI-87703975,5,"",0,0,
OCESN005120F0600630549,20:53:00,20:53:00,StopPoint:OCETGV INOUI-87688887,6,"",0,0,
OCESN005108F0500532072,07:07:00,07:07:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005108F0500532072,07:39:00,07:46:00,StopPoint:OCETGV INOUI-87313882,1,"",0,0,
OCESN005108F0500532072,08:16:00,08:21:00,StopPoint:OCETGV INOUI-87271494,2,"",0,0,
OCESN005108F0500532072,08:34:00,08:38:00,StopPoint:OCETGV INOUI-87111849,3,"",0,0,
OCESN005108F0500532072,12:12:00,12:23:00,StopPoint:OCETGV INOUI-87745497,4,"",0,0,
OCESN005108F0500532072,13:00:00,13:05:00,StopPoint:OCETGV INOUI-87746370,5,"",0,0,
OCESN005108F0500532072,13:25:00,13:30:00,StopPoint:OCETGV INOUI-87746438,6,"",0,0,
OCESN005108F0500532072,13:36:00,13:36:00,StopPoint:OCETGV INOUI-87746479,7,"",0,0,
OCESN005108F0400432074,07:07:00,07:07:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005108F0400432074,07:39:00,07:46:00,StopPoint:OCETGV INOUI-87313882,1,"",0,0,
OCESN005108F0400432074,08:16:00,08:22:00,StopPoint:OCETGV INOUI-87271494,2,"",0,0,
OCESN005108F0400432074,08:34:00,08:38:00,StopPoint:OCETGV INOUI-87111849,3,"",0,0,
OCESN005108F0400432074,12:12:00,12:23:00,StopPoint:OCETGV INOUI-87745497,4,"",0,0,
OCESN005108F0400432074,13:00:00,13:05:00,StopPoint:OCETGV INOUI-87746370,5,"",0,0,
OCESN005108F0400432074,13:25:00,13:30:00,StopPoint:OCETGV INOUI-87746438,6,"",0,0,
OCESN005108F0400432074,13:36:00,13:36:00,StopPoint:OCETGV INOUI-87746479,7,"",0,0,
OCESN005190F0500518378,05:23:00,05:23:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005190F0500518378,05:42:00,05:45:00,StopPoint:OCETGV INOUI-87345009,1,"",0,0,
OCESN005190F0500518378,05:59:00,06:02:00,StopPoint:OCETGV INOUI-87342014,2,"",0,0,
OCESN005190F0500518378,06:22:00,06:25:00,StopPoint:OCETGV INOUI-87313882,3,"",0,0,
OCESN005190F0500518378,06:56:00,07:01:00,StopPoint:OCETGV INOUI-87271494,4,"",0,0,
OCESN005190F0500518378,07:13:00,07:17:00,StopPoint:OCETGV INOUI-87111849,5,"",0,0,
OCESN005190F0500518378,10:24:00,10:32:00,StopPoint:OCETGV INOUI-87741009,6,"",0,0,
OCESN005190F0500518378,11:10:00,11:39:00,StopPoint:OCETGV INOUI-87741645,7,"",0,0,
OCESN005190F0500518378,11:57:00,12:00:00,StopPoint:OCETGV INOUI-87741728,8,"",0,0,
OCESN005190F0500518378,12:13:00,12:16:00,StopPoint:OCETGV INOUI-87741769,9,"",0,0,
OCESN005190F0500518378,12:22:00,12:35:00,StopPoint:OCETGV INOUI-87741777,10,"",0,0,
OCESN005190F0500518378,12:42:00,12:42:00,StopPoint:OCETGV INOUI-87741793,11,"",0,0,
OCESN005190F0400418379,05:29:00,05:29:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005190F0400418379,05:49:00,05:52:00,StopPoint:OCETGV INOUI-87345009,1,"",0,0,
OCESN005190F0400418379,06:05:00,06:10:00,StopPoint:OCETGV INOUI-87342014,2,"",0,0,
OCESN005190F0400418379,06:56:00,07:01:00,StopPoint:OCETGV INOUI-87271494,3,"",0,0,
OCESN005190F0400418379,07:13:00,07:17:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005190F0400418379,10:24:00,10:32:00,StopPoint:OCETGV INOUI-87741009,5,"",0,0,
OCESN005190F0400418379,11:10:00,11:39:00,StopPoint:OCETGV INOUI-87741645,6,"",0,0,
OCESN005190F0400418379,11:57:00,12:00:00,StopPoint:OCETGV INOUI-87741728,7,"",0,0,
OCESN005190F0400418379,12:14:00,12:17:00,StopPoint:OCETGV INOUI-87741769,8,"",0,0,
OCESN005190F0400418379,12:23:00,12:27:00,StopPoint:OCETGV INOUI-87741777,9,"",0,0,
OCESN005190F0400418379,12:34:00,12:34:00,StopPoint:OCETGV INOUI-87741793,10,"",0,0,
OCESN005130F0200214313,18:57:00,18:57:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005130F0200214313,19:53:00,19:57:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005130F0200214313,20:06:00,20:10:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005130F0200214313,21:06:00,21:09:00,StopPoint:OCETGV INOUI-87713131,3,"",0,0,
OCESN005130F0200214313,21:43:00,22:06:00,StopPoint:OCETGV INOUI-87713040,4,"",0,0,
OCESN005130F0200214313,22:33:00,22:36:00,StopPoint:OCETGV INOUI-87300863,5,"",0,0,
OCESN005130F0200214313,22:57:00,23:00:00,StopPoint:OCETGV INOUI-87300822,6,"",0,0,
OCESN005130F0200214313,23:22:00,23:22:00,StopPoint:OCETGV INOUI-87182063,7,"",0,0,
OCESN005130F1301314314,18:57:00,18:57:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005130F1301314314,19:54:00,19:59:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005130F1301314314,20:08:00,20:11:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005130F1301314314,21:06:00,21:09:00,StopPoint:OCETGV INOUI-87713131,3,"",0,0,
OCESN005130F1301314314,21:43:00,22:06:00,StopPoint:OCETGV INOUI-87713040,4,"",0,0,
OCESN005130F1301314314,22:33:00,22:36:00,StopPoint:OCETGV INOUI-87300863,5,"",0,0,
OCESN005130F1301314314,22:57:00,23:00:00,StopPoint:OCETGV INOUI-87300822,6,"",0,0,
OCESN005130F1301314314,23:22:00,23:22:00,StopPoint:OCETGV INOUI-87182063,7,"",0,0,
OCESN005130F2002014317,18:57:00,18:57:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005130F2002014317,19:51:00,19:56:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005130F2002014317,20:05:00,20:09:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005130F2002014317,21:06:00,21:09:00,StopPoint:OCETGV INOUI-87713131,3,"",0,0,
OCESN005130F2002014317,21:43:00,22:06:00,StopPoint:OCETGV INOUI-87713040,4,"",0,0,
OCESN005130F2002014317,22:33:00,22:36:00,StopPoint:OCETGV INOUI-87300863,5,"",0,0,
OCESN005130F2002014317,22:57:00,23:00:00,StopPoint:OCETGV INOUI-87300822,6,"",0,0,
OCESN005130F2002014317,23:22:00,23:22:00,StopPoint:OCETGV INOUI-87182063,7,"",0,0,
OCESN005130F1801814320,18:57:00,18:57:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005130F1801814320,19:54:00,19:59:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005130F1801814320,20:08:00,20:11:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005130F1801814320,21:06:00,21:09:00,StopPoint:OCETGV INOUI-87713131,3,"",0,0,
OCESN005130F1801814320,21:43:00,21:49:00,StopPoint:OCETGV INOUI-87713040,4,"",0,0,
OCESN005130F1801814320,22:20:00,22:23:00,StopPoint:OCETGV INOUI-87300863,5,"",0,0,
OCESN005130F1801814320,22:44:00,22:47:00,StopPoint:OCETGV INOUI-87300822,6,"",0,0,
OCESN005130F1801814320,23:10:00,23:10:00,StopPoint:OCETGV INOUI-87182063,7,"",0,0,
OCESN005130F0100114321,18:57:00,18:57:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005130F0100114321,19:51:00,19:56:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005130F0100114321,20:05:00,20:09:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005130F0100114321,21:06:00,21:09:00,StopPoint:OCETGV INOUI-87713131,3,"",0,0,
OCESN005130F0100114321,21:43:00,21:49:00,StopPoint:OCETGV INOUI-87713040,4,"",0,0,
OCESN005130F0100114321,22:20:00,22:23:00,StopPoint:OCETGV INOUI-87300863,5,"",0,0,
OCESN005130F0100114321,22:44:00,22:47:00,StopPoint:OCETGV INOUI-87300822,6,"",0,0,
OCESN005130F0100114321,23:10:00,23:10:00,StopPoint:OCETGV INOUI-87182063,7,"",0,0,
OCESN005130F1901914319,18:57:00,18:57:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005130F1901914319,19:54:00,19:58:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005130F1901914319,20:07:00,20:10:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005130F1901914319,21:06:00,21:09:00,StopPoint:OCETGV INOUI-87713131,3,"",0,0,
OCESN005130F1901914319,21:43:00,22:06:00,StopPoint:OCETGV INOUI-87713040,4,"",0,0,
OCESN005130F1901914319,22:33:00,22:36:00,StopPoint:OCETGV INOUI-87300863,5,"",0,0,
OCESN005130F1901914319,22:57:00,23:00:00,StopPoint:OCETGV INOUI-87300822,6,"",0,0,
OCESN005130F1901914319,23:22:00,23:22:00,StopPoint:OCETGV INOUI-87182063,7,"",0,0,
OCESN009852F3103116790,05:50:00,05:50:00,StopPoint:OCETGV INOUI-87723197,0,"",0,0,
OCESN009852F3103116790,06:31:00,06:34:00,StopPoint:OCETGV INOUI-87694109,1,"",0,0,
OCESN009852F3103116790,07:47:00,07:52:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN009852F3103116790,08:01:00,08:09:00,StopPoint:OCETGV INOUI-87271494,3,"",0,0,
OCESN009852F3103116790,08:59:00,09:09:00,StopPoint:OCETGV INOUI-87223263,4,"",0,0,
OCESN009852F3103116790,09:44:00,09:44:00,StopPoint:OCETGV INOUI-88140010,5,"",0,0,
OCESN005000F0200233719,10:36:00,10:36:00,StopPoint:OCETGV INOUI-87723197,0,"",0,0,
OCESN005000F0200233719,11:14:00,11:19:00,StopPoint:OCETGV INOUI-87763029,1,"",0,0,
OCESN005000F0200233719,11:51:00,11:54:00,StopPoint:OCETGV INOUI-87318964,2,"",0,0,
OCESN005000F0200233719,12:23:00,12:23:00,StopPoint:OCETGV INOUI-87751008,3,"",0,0,
OCESN005000F0300333718,10:36:00,10:36:00,StopPoint:OCETGV INOUI-87723197,0,"",0,0,
OCESN005000F0300333718,11:14:00,11:19:00,StopPoint:OCETGV INOUI-87763029,1,"",0,0,
OCESN005000F0300333718,11:51:00,11:54:00,StopPoint:OCETGV INOUI-87318964,2,"",0,0,
OCESN005000F0300333718,12:23:00,12:23:00,StopPoint:OCETGV INOUI-87751008,3,"",0,0,
OCESN009852F2602616786,05:37:00,05:37:00,StopPoint:OCETGV INOUI-87722025,0,"",0,0,
OCESN009852F2602616786,05:45:00,05:50:00,StopPoint:OCETGV INOUI-87723197,1,"",0,0,
OCESN009852F2602616786,06:29:00,06:32:00,StopPoint:OCETGV INOUI-87694109,2,"",0,0,
OCESN009852F2602616786,07:47:00,07:52:00,StopPoint:OCETGV INOUI-87111849,3,"",0,0,
OCESN009852F2602616786,08:01:00,08:09:00,StopPoint:OCETGV INOUI-87271494,4,"",0,0,
OCESN009852F2602616786,08:59:00,09:09:00,StopPoint:OCETGV INOUI-87223263,5,"",0,0,
OCESN009852F2602616786,09:44:00,09:44:00,StopPoint:OCETGV INOUI-88140010,6,"",0,0,
OCESN009852F2902916789,05:37:00,05:37:00,StopPoint:OCETGV INOUI-87722025,0,"",0,0,
OCESN009852F2902916789,05:45:00,05:50:00,StopPoint:OCETGV INOUI-87723197,1,"",0,0,
OCESN009852F2902916789,06:31:00,06:34:00,StopPoint:OCETGV INOUI-87694109,2,"",0,0,
OCESN009852F2902916789,07:47:00,07:52:00,StopPoint:OCETGV INOUI-87111849,3,"",0,0,
OCESN009852F2902916789,08:01:00,08:09:00,StopPoint:OCETGV INOUI-87271494,4,"",0,0,
OCESN009852F2902916789,08:59:00,09:09:00,StopPoint:OCETGV INOUI-87223263,5,"",0,0,
OCESN009852F2902916789,09:44:00,09:44:00,StopPoint:OCETGV INOUI-88140010,6,"",0,0,
OCESN005192F100105417,15:46:00,15:46:00,StopPoint:OCETGV INOUI-87722025,0,"",0,0,
OCESN005192F100105417,15:54:00,16:00:00,StopPoint:OCETGV INOUI-87723197,1,"",0,0,
OCESN005192F100105417,17:47:00,17:51:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005192F100105417,18:02:00,18:07:00,StopPoint:OCETGV INOUI-87271494,3,"",0,0,
OCESN005192F100105417,18:35:00,18:40:00,StopPoint:OCETGV INOUI-87313882,4,"",0,0,
OCESN005192F100105417,18:56:00,19:00:00,StopPoint:OCETGV INOUI-87342014,5,"",0,0,
OCESN005192F100105417,19:14:00,19:19:00,StopPoint:OCETGV INOUI-87345009,6,"",0,0,
OCESN005192F100105417,19:37:00,19:37:00,StopPoint:OCETGV INOUI-87223263,7,"",0,0,
OCESN005192F090095420,15:46:00,15:46:00,StopPoint:OCETGV INOUI-87722025,0,"",0,0,
OCESN005192F090095420,15:54:00,16:00:00,StopPoint:OCETGV INOUI-87723197,1,"",0,0,
OCESN005192F090095420,17:47:00,17:51:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005192F090095420,18:02:00,18:07:00,StopPoint:OCETGV INOUI-87271494,3,"",0,0,
OCESN005192F090095420,18:35:00,18:40:00,StopPoint:OCETGV INOUI-87313882,4,"",0,0,
OCESN005192F090095420,19:06:00,19:06:00,StopPoint:OCETGV INOUI-87223263,5,"",0,0,
OCESN005192F040045423,15:46:00,15:46:00,StopPoint:OCETGV INOUI-87722025,0,"",0,0,
OCESN005192F040045423,15:54:00,16:00:00,StopPoint:OCETGV INOUI-87723197,1,"",0,0,
OCESN005192F040045423,17:47:00,17:51:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005192F040045423,18:02:00,18:07:00,StopPoint:OCETGV INOUI-87271494,3,"",0,0,
OCESN005192F040045423,18:35:00,18:40:00,StopPoint:OCETGV INOUI-87313882,4,"",0,0,
OCESN005192F040045423,18:56:00,19:00:00,StopPoint:OCETGV INOUI-87342014,5,"",0,0,
OCESN005192F040045423,19:14:00,19:19:00,StopPoint:OCETGV INOUI-87345009,6,"",0,0,
OCESN005192F040045423,19:44:00,19:44:00,StopPoint:OCETGV INOUI-87286005,7,"",0,0,
OCESN005192F140145416,15:46:00,15:46:00,StopPoint:OCETGV INOUI-87722025,0,"",0,0,
OCESN005192F140145416,15:54:00,16:00:00,StopPoint:OCETGV INOUI-87723197,1,"",0,0,
OCESN005192F140145416,17:48:00,17:52:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005192F140145416,18:02:00,18:07:00,StopPoint:OCETGV INOUI-87271494,3,"",0,0,
OCESN005192F140145416,18:35:00,18:40:00,StopPoint:OCETGV INOUI-87313882,4,"",0,0,
OCESN005192F140145416,18:56:00,19:00:00,StopPoint:OCETGV INOUI-87342014,5,"",0,0,
OCESN005192F140145416,19:14:00,19:19:00,StopPoint:OCETGV INOUI-87345009,6,"",0,0,
OCESN005192F140145416,19:44:00,19:44:00,StopPoint:OCETGV INOUI-87286005,7,"",0,0,
OCESN005054F0900921678,06:36:00,06:36:00,StopPoint:OCETGV INOUI-87751008,0,"",0,0,
OCESN005054F0900921678,06:48:00,06:51:00,StopPoint:OCETGV INOUI-87319012,1,"",0,0,
OCESN005054F0900921678,07:13:00,07:18:00,StopPoint:OCETGV INOUI-87318964,2,"",0,0,
OCESN005054F0900921678,08:20:00,08:29:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005054F0900921678,10:18:00,10:22:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005054F0900921678,10:32:00,10:32:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN005054F0200221682,06:36:00,06:36:00,StopPoint:OCETGV INOUI-87751008,0,"",0,0,
OCESN005054F0200221682,06:48:00,06:51:00,StopPoint:OCETGV INOUI-87319012,1,"",0,0,
OCESN005054F0200221682,07:13:00,07:18:00,StopPoint:OCETGV INOUI-87318964,2,"",0,0,
OCESN005054F0200221682,08:20:00,08:30:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005054F0200221682,10:17:00,10:21:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005054F0200221682,10:32:00,10:32:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN005054F0700721684,06:36:00,06:36:00,StopPoint:OCETGV INOUI-87751008,0,"",0,0,
OCESN005054F0700721684,06:48:00,06:51:00,StopPoint:OCETGV INOUI-87319012,1,"",0,0,
OCESN005054F0700721684,07:13:00,07:18:00,StopPoint:OCETGV INOUI-87318964,2,"",0,0,
OCESN005054F0700721684,08:20:00,08:29:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005054F0700721684,10:18:00,10:22:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005054F0700721684,10:32:00,10:32:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN009854F1801833163,06:36:00,06:36:00,StopPoint:OCETGV INOUI-87751008,0,"",0,0,
OCESN009854F1801833163,06:48:00,06:51:00,StopPoint:OCETGV INOUI-87319012,1,"",0,0,
OCESN009854F1801833163,07:13:00,07:18:00,StopPoint:OCETGV INOUI-87318964,2,"",0,0,
OCESN009854F1801833163,08:20:00,08:30:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN009854F1801833163,10:17:00,10:21:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN009854F1801833163,10:32:00,10:37:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN009854F1801833163,11:27:00,11:37:00,StopPoint:OCETGV INOUI-87223263,6,"",0,0,
OCESN009854F1801833163,12:17:00,12:17:00,StopPoint:OCETGV INOUI-88140010,7,"",0,0,
OCESN009854F2802833164,06:36:00,06:36:00,StopPoint:OCETGV INOUI-87751008,0,"",0,0,
OCESN009854F2802833164,06:48:00,06:51:00,StopPoint:OCETGV INOUI-87319012,1,"",0,0,
OCESN009854F2802833164,07:13:00,07:18:00,StopPoint:OCETGV INOUI-87318964,2,"",0,0,
OCESN009854F2802833164,08:20:00,08:29:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN009854F2802833164,10:18:00,10:22:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN009854F2802833164,10:32:00,10:37:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN009854F2802833164,11:27:00,11:37:00,StopPoint:OCETGV INOUI-87223263,6,"",0,0,
OCESN009854F2802833164,12:17:00,12:17:00,StopPoint:OCETGV INOUI-88140010,7,"",0,0,
OCESN009854F2702733165,06:36:00,06:36:00,StopPoint:OCETGV INOUI-87751008,0,"",0,0,
OCESN009854F2702733165,06:48:00,06:51:00,StopPoint:OCETGV INOUI-87319012,1,"",0,0,
OCESN009854F2702733165,07:13:00,07:18:00,StopPoint:OCETGV INOUI-87318964,2,"",0,0,
OCESN009854F2702733165,08:20:00,08:30:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN009854F2702733165,10:18:00,10:22:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN009854F2702733165,10:32:00,10:37:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN009854F2702733165,11:27:00,11:37:00,StopPoint:OCETGV INOUI-87223263,6,"",0,0,
OCESN009854F2702733165,12:17:00,12:17:00,StopPoint:OCETGV INOUI-88140010,7,"",0,0,
OCESN009882F3203235659,17:10:00,17:10:00,StopPoint:OCETGV INOUI-87751008,0,"",0,0,
OCESN009882F3203235659,17:23:00,17:26:00,StopPoint:OCETGV INOUI-87319012,1,"",0,0,
OCESN009882F3203235659,17:45:00,17:48:00,StopPoint:OCETGV INOUI-87318964,2,"",0,0,
OCESN009882F3203235659,18:54:00,19:00:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN009882F3203235659,20:50:00,20:54:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
